game_date,pitcher_name,pitch,Single,Strikeout,Walk,Double,Triple,Home Run,month_year
2019-04-10,Frankie Montas,Splitter,0,1,0,0,0,0,2019-04
2019-04-10,Jack Flaherty,Change-Up,0,0,0,0,0,0,2019-04
2019-04-10,Jack Flaherty,Four-Seam Fastball,1,3,0,0,0,1,2019-04
2019-04-10,Jack Flaherty,Knuckle Curve,1,1,0,0,0,0,2019-04
2019-04-10,Jack Flaherty,Sinker,0,0,0,0,0,0,2019-04
2019-04-10,Jack Flaherty,Slider,0,4,0,0,0,0,2019-04
2019-04-10,Jake Odorizzi,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Jake Odorizzi,Cutter,0,0,0,0,0,0,2019-04
2019-04-10,Jake Odorizzi,Four-Seam Fastball,1,3,3,0,0,0,2019-04
2019-04-10,Jake Odorizzi,Splitter,0,0,1,0,0,0,2019-04
2019-04-10,Jordan Lyles,Change-Up,0,2,0,0,0,0,2019-04
2019-04-10,Jordan Lyles,Curveball,0,5,0,0,0,1,2019-04
2019-04-10,Jordan Lyles,Four-Seam Fastball,1,3,1,0,0,0,2019-04
2019-04-10,Jordan Lyles,Sinker,1,0,0,0,0,0,2019-04
2019-04-10,Jordan Lyles,Slider,0,0,0,0,0,0,2019-04
2019-04-10,Kenta Maeda,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Kenta Maeda,Four-Seam Fastball,0,0,1,1,0,0,2019-04
2019-04-10,Kenta Maeda,Slider,3,4,0,0,1,1,2019-04
2019-04-10,Kenta Maeda,Splitter,1,1,0,0,0,0,2019-04
2019-04-10,Lance Lynn,Change-Up,0,0,0,0,0,0,2019-04
2019-04-10,Lance Lynn,Curveball,0,1,0,0,0,0,2019-04
2019-04-10,Lance Lynn,Cutter,1,0,0,0,0,0,2019-04
2019-04-10,Lance Lynn,Four-Seam Fastball,1,5,2,0,0,0,2019-04
2019-04-10,Lance Lynn,Sinker,1,3,0,1,0,0,2019-04
2019-04-10,Martín Pérez,Change-Up,0,1,0,0,0,0,2019-04
2019-04-10,Martín Pérez,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Martín Pérez,Cutter,0,0,1,0,0,0,2019-04
2019-04-10,Martín Pérez,Four-Seam Fastball,0,1,1,0,0,0,2019-04
2019-04-10,Martín Pérez,Sinker,3,2,0,0,0,0,2019-04
2019-04-10,Matt Boyd,Change-Up,0,0,1,0,0,0,2019-04
2019-04-10,Matt Boyd,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Matt Boyd,Four-Seam Fastball,2,4,1,1,0,0,2019-04
2019-04-10,Matt Boyd,Sinker,0,0,0,0,0,0,2019-04
2019-04-10,Matt Boyd,Slider,0,2,0,1,0,0,2019-04
2019-04-10,Nick Pivetta,Change-Up,0,0,0,0,0,0,2019-04
2019-04-10,Nick Pivetta,Four-Seam Fastball,3,3,0,0,0,0,2019-04
2019-04-10,Nick Pivetta,Knuckle Curve,1,2,2,0,0,0,2019-04
2019-04-10,Nick Pivetta,Sinker,0,0,1,0,0,0,2019-04
2019-04-10,Nick Pivetta,Slider,2,1,0,1,0,0,2019-04
2019-04-10,Reynaldo López,Change-Up,0,0,0,0,0,0,2019-04
2019-04-10,Reynaldo López,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Reynaldo López,Four-Seam Fastball,5,4,4,1,0,2,2019-04
2019-04-10,Reynaldo López,Slider,0,1,0,1,0,1,2019-04
2019-04-10,Robbie Ray,Four-Seam Fastball,0,6,1,0,0,0,2019-04
2019-04-10,Robbie Ray,Knuckle Curve,2,3,0,0,0,0,2019-04
2019-04-10,Robbie Ray,Slider,0,1,0,0,0,0,2019-04
2019-04-10,Trevor Bauer,Change-Up,1,0,0,0,0,1,2019-04
2019-04-10,Trevor Bauer,Cutter,0,1,0,0,0,0,2019-04
2019-04-10,Trevor Bauer,Four-Seam Fastball,0,1,1,0,0,1,2019-04
2019-04-10,Trevor Bauer,Knuckle Curve,2,1,0,0,0,0,2019-04
2019-04-10,Trevor Bauer,Sinker,3,3,0,0,0,0,2019-04
2019-04-10,Trevor Bauer,Slider,0,1,0,2,0,0,2019-04
2019-04-10,Tyler Mahle,Curveball,0,0,1,0,0,1,2019-04
2019-04-10,Tyler Mahle,Four-Seam Fastball,1,5,3,0,0,0,2019-04
2019-04-10,Tyler Mahle,Splitter,0,2,0,0,0,0,2019-04
2019-04-10,Yu Darvish,Change-Up,0,0,0,0,0,0,2019-04
2019-04-10,Yu Darvish,Curveball,0,0,0,0,0,0,2019-04
2019-04-10,Yu Darvish,Cutter,0,1,0,0,0,0,2019-04
2019-04-10,Yu Darvish,Four-Seam Fastball,0,1,0,0,0,2,2019-04
2019-04-10,Yu Darvish,Slider,3,2,0,0,0,0,2019-04
2019-04-11,Dylan Bundy,Change-Up,1,1,0,1,0,1,2019-04
2019-04-11,Dylan Bundy,Curveball,0,1,0,0,0,0,2019-04
2019-04-11,Dylan Bundy,Four-Seam Fastball,1,0,0,0,0,3,2019-04
2019-04-11,Dylan Bundy,Sinker,0,0,0,0,0,0,2019-04
2019-04-11,Dylan Bundy,Slider,0,6,0,0,0,0,2019-04
2019-04-11,Joe Musgrove,Change-Up,0,1,0,1,0,0,2019-04
2019-04-11,Joe Musgrove,Curveball,0,1,0,0,0,0,2019-04
2019-04-11,Joe Musgrove,Cutter,1,0,0,0,0,0,2019-04
2019-04-11,Joe Musgrove,Four-Seam Fastball,0,1,1,0,0,0,2019-04
2019-04-11,Joe Musgrove,Sinker,0,0,1,0,0,0,2019-04
2019-04-11,Joe Musgrove,Slider,2,3,0,0,0,0,2019-04
2019-04-11,Jon Gray,Change-Up,0,0,0,0,0,0,2019-04
2019-04-11,Jon Gray,Curveball,0,0,0,0,0,0,2019-04
2019-04-11,Jon Gray,Four-Seam Fastball,2,0,3,1,0,0,2019-04
2019-04-11,Jon Gray,Sinker,0,0,0,0,0,0,2019-04
2019-04-11,Jon Gray,Slider,0,6,0,1,0,1,2019-04
2019-04-11,José Quintana,Change-Up,1,1,0,0,0,0,2019-04
2019-04-11,José Quintana,Curveball,1,3,0,0,0,0,2019-04
2019-04-11,José Quintana,Four-Seam Fastball,1,5,0,0,0,0,2019-04
2019-04-11,José Quintana,Sinker,1,2,1,0,0,0,2019-04
2019-04-11,Kevin Gausman,Change-Up,0,0,0,0,0,0,2019-04
2019-04-11,Kevin Gausman,Four-Seam Fastball,2,3,3,0,0,1,2019-04
2019-04-11,Kevin Gausman,Slider,0,0,0,0,0,0,2019-04
2019-04-11,Kevin Gausman,Splitter,1,2,0,0,0,0,2019-04
2019-04-11,Michael Wacha,Change-Up,2,0,1,0,1,0,2019-04
2019-04-11,Michael Wacha,Curveball,1,0,0,0,0,0,2019-04
2019-04-11,Michael Wacha,Cutter,0,0,0,0,0,0,2019-04
2019-04-11,Michael Wacha,Four-Seam Fastball,0,3,0,1,0,3,2019-04
2019-04-11,Mike Leake,Change-Up,0,0,1,2,0,0,2019-04
2019-04-11,Mike Leake,Cutter,0,1,1,0,0,0,2019-04
2019-04-11,Mike Leake,Four-Seam Fastball,0,1,0,0,0,1,2019-04
2019-04-11,Mike Leake,Knuckle Curve,0,0,0,0,0,1,2019-04
2019-04-11,Mike Leake,Sinker,0,0,0,0,0,1,2019-04
2019-04-11,Mike Leake,Slider,0,2,0,0,0,0,2019-04
2019-04-11,Nathan Eovaldi,Curveball,0,0,0,0,0,0,2019-04
2019-04-11,Nathan Eovaldi,Cutter,2,1,3,0,0,1,2019-04
2019-04-11,Nathan Eovaldi,Four-Seam Fastball,2,3,1,0,0,1,2019-04
2019-04-11,Nathan Eovaldi,Slider,0,0,0,0,0,0,2019-04
2019-04-11,Nathan Eovaldi,Splitter,0,0,0,0,0,0,2019-04
2019-04-11,Shane Bieber,Change-Up,0,1,0,0,0,0,2019-04
2019-04-11,Shane Bieber,Four-Seam Fastball,2,2,1,0,0,0,2019-04
2019-04-11,Shane Bieber,Knuckle Curve,0,1,0,0,0,0,2019-04
2019-04-11,Shane Bieber,Slider,1,2,0,0,0,0,2019-04
2019-04-11,Sonny Gray,Change-Up,0,0,0,0,0,0,2019-04
2019-04-11,Sonny Gray,Curveball,1,0,0,0,0,0,2019-04
2019-04-11,Sonny Gray,Four-Seam Fastball,1,1,0,0,0,0,2019-04
2019-04-11,Sonny Gray,Sinker,0,1,0,0,0,0,2019-04
2019-04-11,Sonny Gray,Slider,0,4,0,0,0,0,2019-04
2019-04-11,Steven Matz,Change-Up,0,3,0,0,1,0,2019-04
2019-04-11,Steven Matz,Curveball,0,1,0,0,0,0,2019-04
2019-04-11,Steven Matz,Sinker,1,4,1,1,0,1,2019-04
2019-04-11,Steven Matz,Slider,0,0,0,0,0,0,2019-04
2019-04-11,Walker Buehler,Cutter,1,1,1,0,0,0,2019-04
2019-04-11,Walker Buehler,Four-Seam Fastball,2,2,0,0,0,0,2019-04
2019-04-11,Walker Buehler,Knuckle Curve,0,0,0,1,0,0,2019-04
2019-04-11,Walker Buehler,Sinker,0,0,0,0,0,0,2019-04
2019-04-11,Walker Buehler,Slider,1,2,1,0,0,0,2019-04
2019-04-12,Brad Keller,Four-Seam Fastball,1,2,2,0,0,1,2019-04
2019-04-12,Brad Keller,Sinker,0,0,0,1,0,0,2019-04
2019-04-12,Brad Keller,Slider,0,8,1,0,0,0,2019-04
2019-04-12,Carlos Carrasco,Change-Up,0,0,0,0,0,1,2019-04
2019-04-12,Carlos Carrasco,Curveball,0,0,0,0,0,0,2019-04
2019-04-12,Carlos Carrasco,Four-Seam Fastball,2,1,1,0,1,0,2019-04
2019-04-12,Carlos Carrasco,Slider,1,0,0,1,0,0,2019-04
2019-04-12,Eduardo Rodriguez,Change-Up,1,3,0,0,0,1,2019-04
2019-04-12,Eduardo Rodriguez,Cutter,0,1,0,0,0,0,2019-04
2019-04-12,Eduardo Rodriguez,Four-Seam Fastball,0,2,0,1,0,0,2019-04
2019-04-12,Eduardo Rodriguez,Sinker,0,2,0,0,0,0,2019-04
2019-04-12,Eduardo Rodriguez,Slider,0,0,0,0,0,0,2019-04
2019-04-12,J. A. Happ,Change-Up,1,0,0,0,0,0,2019-04
2019-04-12,J. A. Happ,Curveball,0,1,0,0,0,0,2019-04
2019-04-12,J. A. Happ,Four-Seam Fastball,2,4,2,3,0,1,2019-04
2019-04-12,J. A. Happ,Sinker,1,0,0,0,0,0,2019-04
2019-04-12,J. A. Happ,Slider,1,0,0,0,0,0,2019-04
2019-04-12,Jake Arrieta,Change-Up,1,5,0,0,0,0,2019-04
2019-04-12,Jake Arrieta,Curveball,0,0,0,0,0,0,2019-04
2019-04-12,Jake Arrieta,Four-Seam Fastball,0,1,0,0,0,0,2019-04
2019-04-12,Jake Arrieta,Sinker,1,1,0,1,0,0,2019-04
2019-04-12,Jake Arrieta,Slider,2,1,1,0,0,0,2019-04
2019-04-12,Lucas Giolito,Change-Up,1,1,0,0,0,0,2019-04
2019-04-12,Lucas Giolito,Curveball,0,1,0,1,0,0,2019-04
2019-04-12,Lucas Giolito,Four-Seam Fastball,2,2,4,0,0,1,2019-04
2019-04-12,Lucas Giolito,Slider,1,2,0,0,0,0,2019-04
2019-04-12,Mike Fiers,Change-Up,0,3,0,0,0,1,2019-04
2019-04-12,Mike Fiers,Curveball,0,2,0,0,0,0,2019-04
2019-04-12,Mike Fiers,Four-Seam Fastball,0,1,1,1,0,1,2019-04
2019-04-12,Mike Fiers,Sinker,1,0,0,0,0,0,2019-04
2019-04-12,Mike Fiers,Slider,2,0,0,1,0,0,2019-04
2019-04-12,Patrick Corbin,Change-Up,0,0,0,0,0,0,2019-04
2019-04-12,Patrick Corbin,Curveball,0,0,0,0,0,0,2019-04
2019-04-12,Patrick Corbin,Four-Seam Fastball,0,3,1,0,0,1,2019-04
2019-04-12,Patrick Corbin,Sinker,2,2,0,0,0,0,2019-04
2019-04-12,Patrick Corbin,Slider,1,6,0,0,0,0,2019-04
2019-04-12,Ryan Yarbrough,Change-Up,0,1,0,0,0,0,2019-04
2019-04-12,Ryan Yarbrough,Cutter,0,0,0,0,0,0,2019-04
2019-04-12,Ryan Yarbrough,Sinker,0,0,0,0,0,0,2019-04
2019-04-12,Sandy Alcantara,Change-Up,1,0,0,0,0,0,2019-04
2019-04-12,Sandy Alcantara,Curveball,0,4,0,1,0,0,2019-04
2019-04-12,Sandy Alcantara,Four-Seam Fastball,4,0,1,0,0,0,2019-04
2019-04-12,Sandy Alcantara,Sinker,2,2,0,1,0,0,2019-04
2019-04-12,Sandy Alcantara,Slider,1,0,0,1,0,0,2019-04
2019-04-12,Trevor Williams,Change-Up,0,0,0,0,0,0,2019-04
2019-04-12,Trevor Williams,Curveball,0,0,0,0,0,1,2019-04
2019-04-12,Trevor Williams,Four-Seam Fastball,1,3,1,1,0,0,2019-04
2019-04-12,Trevor Williams,Sinker,1,0,2,0,0,0,2019-04
2019-04-12,Trevor Williams,Slider,0,0,0,0,0,0,2019-04
2019-04-12,Wade Miley,Change-Up,0,0,0,0,0,0,2019-04
2019-04-12,Wade Miley,Curveball,0,1,0,0,0,0,2019-04
2019-04-12,Wade Miley,Cutter,3,0,0,0,0,0,2019-04
2019-04-12,Wade Miley,Four-Seam Fastball,2,1,0,1,0,0,2019-04
2019-04-12,Wade Miley,Sinker,0,0,1,0,0,0,2019-04
2019-04-12,Wade Miley,Slider,0,0,0,0,0,0,2019-04
2019-04-12,Zack Wheeler,Change-Up,0,0,0,0,0,0,2019-04
2019-04-12,Zack Wheeler,Curveball,1,0,0,0,0,0,2019-04
2019-04-12,Zack Wheeler,Four-Seam Fastball,1,1,2,0,0,0,2019-04
2019-04-12,Zack Wheeler,Sinker,1,4,1,0,0,0,2019-04
2019-04-12,Zack Wheeler,Slider,1,3,0,1,0,0,2019-04
2019-04-12,Zack Wheeler,Splitter,0,0,0,1,0,0,2019-04
2019-04-13,Aníbal Sánchez,Change-Up,0,0,0,0,0,0,2019-04
2019-04-13,Aníbal Sánchez,Curveball,1,0,0,0,1,0,2019-04
2019-04-13,Aníbal Sánchez,Cutter,0,1,1,1,0,0,2019-04
2019-04-13,Aníbal Sánchez,Four-Seam Fastball,1,0,0,0,0,0,2019-04
2019-04-13,Aníbal Sánchez,Sinker,0,0,0,0,0,0,2019-04
2019-04-13,Aníbal Sánchez,Slider,0,1,0,0,0,1,2019-04
2019-04-13,Aníbal Sánchez,Splitter,1,0,0,1,0,0,2019-04
2019-04-13,Blake Snell,Change-Up,0,0,0,0,0,0,2019-04
2019-04-13,Blake Snell,Curveball,0,4,0,0,0,0,2019-04
2019-04-13,Blake Snell,Four-Seam Fastball,1,4,1,0,0,0,2019-04
2019-04-13,Blake Snell,Slider,0,1,0,0,0,0,2019-04
2019-04-13,Chris Archer,Change-Up,1,2,0,0,0,0,2019-04
2019-04-13,Chris Archer,Curveball,0,0,0,0,0,0,2019-04
2019-04-13,Chris Archer,Four-Seam Fastball,0,1,2,1,0,0,2019-04
2019-04-13,Chris Archer,Sinker,1,0,0,0,0,0,2019-04
2019-04-13,Chris Archer,Slider,1,6,0,0,0,0,2019-04
2019-04-13,Justin Verlander,Change-Up,0,1,0,0,0,1,2019-04
2019-04-13,Justin Verlander,Curveball,1,1,0,0,0,0,2019-04
2019-04-13,Justin Verlander,Four-Seam Fastball,0,4,0,0,0,0,2019-04
2019-04-13,Justin Verlander,Slider,0,5,0,0,0,0,2019-04
2019-04-13,Kyle Freeland,Change-Up,1,0,0,0,1,0,2019-04
2019-04-13,Kyle Freeland,Curveball,0,0,0,0,0,1,2019-04
2019-04-13,Kyle Freeland,Four-Seam Fastball,1,0,1,1,0,0,2019-04
2019-04-13,Kyle Freeland,Sinker,2,1,0,0,0,0,2019-04
2019-04-13,Kyle Freeland,Slider,1,4,0,1,0,0,2019-04
2019-04-13,Kyle Hendricks,Change-Up,4,2,0,0,0,0,2019-04
2019-04-13,Kyle Hendricks,Curveball,0,0,0,0,0,0,2019-04
2019-04-13,Kyle Hendricks,Four-Seam Fastball,0,0,1,0,0,0,2019-04
2019-04-13,Kyle Hendricks,Sinker,2,0,0,0,0,0,2019-04
2019-04-13,Madison Bumgarner,Change-Up,0,0,0,0,0,0,2019-04
2019-04-13,Madison Bumgarner,Curveball,1,3,0,0,0,0,2019-04
2019-04-13,Madison Bumgarner,Cutter,2,2,0,2,0,0,2019-04
2019-04-13,Madison Bumgarner,Four-Seam Fastball,0,2,0,0,0,1,2019-04
2019-04-13,Merrill Kelly,Change-Up,0,1,1,1,0,0,2019-04
2019-04-13,Merrill Kelly,Curveball,0,3,0,1,0,0,2019-04
2019-04-13,Merrill Kelly,Cutter,2,0,0,1,0,1,2019-04
2019-04-13,Merrill Kelly,Four-Seam Fastball,1,0,0,0,0,0,2019-04
2019-04-13,Merrill Kelly,Sinker,1,1,0,0,0,0,2019-04
2019-04-13,Rick Porcello,Change-Up,0,1,1,0,0,0,2019-04
2019-04-13,Rick Porcello,Curveball,0,0,0,0,0,0,2019-04
2019-04-13,Rick Porcello,Four-Seam Fastball,4,0,1,0,0,0,2019-04
2019-04-13,Rick Porcello,Sinker,1,0,1,1,0,0,2019-04
2019-04-13,Rick Porcello,Slider,0,1,2,0,0,0,2019-04
2019-04-13,Zach Davies,Change-Up,3,2,0,0,0,0,2019-04
2019-04-13,Zach Davies,Curveball,0,0,0,0,0,1,2019-04
2019-04-13,Zach Davies,Cutter,0,0,0,0,0,0,2019-04
2019-04-13,Zach Davies,Sinker,4,4,0,0,0,0,2019-04
2019-04-13,Zach Eflin,Change-Up,0,0,0,0,0,1,2019-04
2019-04-13,Zach Eflin,Curveball,0,0,0,0,0,1,2019-04
2019-04-13,Zach Eflin,Four-Seam Fastball,0,0,0,0,0,1,2019-04
2019-04-13,Zach Eflin,Sinker,1,0,0,2,0,0,2019-04
2019-04-13,Zach Eflin,Slider,4,4,0,0,0,0,2019-04
2019-04-14,Carlos Rodón,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Carlos Rodón,Four-Seam Fastball,1,1,2,1,0,0,2019-04
2019-04-14,Carlos Rodón,Sinker,0,0,0,0,0,0,2019-04
2019-04-14,Carlos Rodón,Slider,1,4,0,0,0,0,2019-04
2019-04-14,Charlie Morton,Curveball,0,3,0,1,0,0,2019-04
2019-04-14,Charlie Morton,Cutter,1,0,1,0,0,0,2019-04
2019-04-14,Charlie Morton,Four-Seam Fastball,0,1,2,1,0,0,2019-04
2019-04-14,Charlie Morton,Sinker,0,0,0,0,0,0,2019-04
2019-04-14,Charlie Morton,Splitter,1,0,0,0,0,0,2019-04
2019-04-14,Chase Anderson,Change-Up,1,0,0,0,0,1,2019-04
2019-04-14,Chase Anderson,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,Chase Anderson,Cutter,0,1,0,0,0,0,2019-04
2019-04-14,Chase Anderson,Four-Seam Fastball,0,2,0,0,0,0,2019-04
2019-04-14,Chase Anderson,Sinker,1,0,0,1,0,0,2019-04
2019-04-14,Corey Kluber,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Corey Kluber,Curveball,0,2,0,0,0,0,2019-04
2019-04-14,Corey Kluber,Cutter,2,0,1,0,0,0,2019-04
2019-04-14,Corey Kluber,Four-Seam Fastball,0,0,3,0,0,0,2019-04
2019-04-14,Corey Kluber,Sinker,2,2,1,0,0,2,2019-04
2019-04-14,Eric Lauer,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Eric Lauer,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,Eric Lauer,Cutter,2,2,0,1,0,0,2019-04
2019-04-14,Eric Lauer,Four-Seam Fastball,2,3,0,2,0,1,2019-04
2019-04-14,Germán Márquez,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Germán Márquez,Four-Seam Fastball,0,1,0,0,0,0,2019-04
2019-04-14,Germán Márquez,Knuckle Curve,1,6,0,0,0,0,2019-04
2019-04-14,Germán Márquez,Sinker,0,0,0,0,0,0,2019-04
2019-04-14,Germán Márquez,Slider,0,2,0,0,0,0,2019-04
2019-04-14,Gerrit Cole,Change-Up,0,1,0,2,0,0,2019-04
2019-04-14,Gerrit Cole,Four-Seam Fastball,1,8,0,0,0,0,2019-04
2019-04-14,Gerrit Cole,Knuckle Curve,0,1,0,0,0,1,2019-04
2019-04-14,Gerrit Cole,Sinker,0,0,0,0,0,0,2019-04
2019-04-14,Gerrit Cole,Slider,0,1,0,0,0,0,2019-04
2019-04-14,Jacob deGrom,Change-Up,1,2,0,0,0,0,2019-04
2019-04-14,Jacob deGrom,Curveball,1,0,0,0,0,0,2019-04
2019-04-14,Jacob deGrom,Four-Seam Fastball,0,5,3,0,0,1,2019-04
2019-04-14,Jacob deGrom,Slider,1,2,1,0,0,1,2019-04
2019-04-14,Jakob Junis,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Jakob Junis,Curveball,0,0,0,1,0,0,2019-04
2019-04-14,Jakob Junis,Four-Seam Fastball,1,0,1,1,0,0,2019-04
2019-04-14,Jakob Junis,Sinker,3,0,0,0,0,1,2019-04
2019-04-14,Jakob Junis,Slider,1,4,0,0,0,0,2019-04
2019-04-14,Jameson Taillon,Change-Up,2,0,0,1,0,0,2019-04
2019-04-14,Jameson Taillon,Curveball,1,1,0,0,0,0,2019-04
2019-04-14,Jameson Taillon,Four-Seam Fastball,0,0,0,0,0,0,2019-04
2019-04-14,Jameson Taillon,Sinker,2,1,1,0,0,0,2019-04
2019-04-14,Jameson Taillon,Slider,1,2,0,0,0,0,2019-04
2019-04-14,Jhoulys Chacín,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Jhoulys Chacín,Four-Seam Fastball,0,1,0,0,0,0,2019-04
2019-04-14,Jhoulys Chacín,Sinker,3,0,1,0,0,0,2019-04
2019-04-14,Jhoulys Chacín,Slider,2,2,2,0,0,1,2019-04
2019-04-14,José Berríos,Change-Up,0,1,0,0,0,0,2019-04
2019-04-14,José Berríos,Curveball,0,2,0,0,0,1,2019-04
2019-04-14,José Berríos,Four-Seam Fastball,0,3,1,0,0,0,2019-04
2019-04-14,José Berríos,Sinker,2,1,0,1,0,0,2019-04
2019-04-14,José Ureña,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,José Ureña,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,José Ureña,Four-Seam Fastball,0,0,0,0,0,0,2019-04
2019-04-14,José Ureña,Sinker,4,6,0,2,0,0,2019-04
2019-04-14,José Ureña,Slider,0,1,0,0,0,1,2019-04
2019-04-14,Julio Teheran,Change-Up,1,0,1,0,0,0,2019-04
2019-04-14,Julio Teheran,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,Julio Teheran,Four-Seam Fastball,0,2,1,0,0,0,2019-04
2019-04-14,Julio Teheran,Sinker,1,0,0,0,0,0,2019-04
2019-04-14,Julio Teheran,Slider,2,4,0,1,0,1,2019-04
2019-04-14,Marco Gonzales,Change-Up,0,0,0,0,0,0,2019-04
2019-04-14,Marco Gonzales,Curveball,1,0,0,0,0,0,2019-04
2019-04-14,Marco Gonzales,Cutter,3,3,0,0,0,0,2019-04
2019-04-14,Marco Gonzales,Four-Seam Fastball,1,0,2,0,0,0,2019-04
2019-04-14,Marcus Stroman,Change-Up,0,0,1,0,0,0,2019-04
2019-04-14,Marcus Stroman,Cutter,1,0,0,0,0,0,2019-04
2019-04-14,Marcus Stroman,Sinker,1,3,3,0,0,0,2019-04
2019-04-14,Marcus Stroman,Slider,1,2,0,0,0,0,2019-04
2019-04-14,Masahiro Tanaka,Curveball,0,0,0,1,0,0,2019-04
2019-04-14,Masahiro Tanaka,Four-Seam Fastball,0,1,0,0,0,0,2019-04
2019-04-14,Masahiro Tanaka,Sinker,0,0,2,0,0,0,2019-04
2019-04-14,Masahiro Tanaka,Slider,2,3,1,1,0,0,2019-04
2019-04-14,Masahiro Tanaka,Splitter,1,2,0,1,0,1,2019-04
2019-04-14,Max Scherzer,Change-Up,1,1,0,0,0,0,2019-04
2019-04-14,Max Scherzer,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,Max Scherzer,Cutter,1,0,0,1,0,0,2019-04
2019-04-14,Max Scherzer,Four-Seam Fastball,1,4,1,2,0,0,2019-04
2019-04-14,Max Scherzer,Slider,1,2,0,0,0,0,2019-04
2019-04-14,Ross Stripling,Change-Up,1,0,0,0,0,0,2019-04
2019-04-14,Ross Stripling,Cutter,0,0,0,0,0,0,2019-04
2019-04-14,Ross Stripling,Four-Seam Fastball,1,1,0,0,0,0,2019-04
2019-04-14,Ross Stripling,Knuckle Curve,0,2,0,1,0,0,2019-04
2019-04-14,Ross Stripling,Sinker,0,0,1,0,0,0,2019-04
2019-04-14,Ross Stripling,Slider,0,0,0,1,0,0,2019-04
2019-04-14,Vince Velasquez,Four-Seam Fastball,1,2,2,0,0,1,2019-04
2019-04-14,Vince Velasquez,Knuckle Curve,0,1,0,0,0,0,2019-04
2019-04-14,Vince Velasquez,Sinker,0,0,0,0,0,0,2019-04
2019-04-14,Vince Velasquez,Slider,0,0,1,0,0,0,2019-04
2019-04-14,Zack Greinke,Change-Up,0,1,1,0,0,0,2019-04
2019-04-14,Zack Greinke,Curveball,0,0,0,0,0,0,2019-04
2019-04-14,Zack Greinke,Four-Seam Fastball,1,2,0,0,0,1,2019-04
2019-04-14,Zack Greinke,Sinker,1,0,0,0,0,0,2019-04
2019-04-14,Zack Greinke,Slider,0,3,0,0,0,1,2019-04
2019-04-15,Aaron Nola,Change-Up,0,2,1,0,0,0,2019-04
2019-04-15,Aaron Nola,Four-Seam Fastball,1,1,1,0,0,0,2019-04
2019-04-15,Aaron Nola,Knuckle Curve,2,3,0,0,0,0,2019-04
2019-04-15,Aaron Nola,Sinker,3,0,1,1,0,0,2019-04
2019-04-15,Antonio Senzatela,Curveball,0,2,0,0,0,0,2019-04
2019-04-15,Antonio Senzatela,Four-Seam Fastball,5,1,1,0,0,1,2019-04
2019-04-15,Antonio Senzatela,Slider,0,1,0,0,0,0,2019-04
2019-04-15,Clayton Kershaw,Curveball,0,2,0,0,0,0,2019-04
2019-04-15,Clayton Kershaw,Four-Seam Fastball,2,1,0,0,0,0,2019-04
2019-04-15,Clayton Kershaw,Slider,2,3,0,0,0,1,2019-04
2019-04-15,Luis Castillo,Change-Up,1,6,3,0,0,0,2019-04
2019-04-15,Luis Castillo,Four-Seam Fastball,0,0,0,0,0,0,2019-04
2019-04-15,Luis Castillo,Sinker,2,0,2,0,0,0,2019-04
2019-04-15,Luis Castillo,Slider,0,1,0,1,0,0,2019-04
2019-04-15,Martín Pérez,Change-Up,1,0,0,1,0,0,2019-04
2019-04-15,Martín Pérez,Curveball,2,0,0,0,0,0,2019-04
2019-04-15,Martín Pérez,Cutter,0,0,1,0,0,0,2019-04
2019-04-15,Martín Pérez,Four-Seam Fastball,1,2,1,2,0,0,2019-04
2019-04-15,Martín Pérez,Sinker,0,3,0,0,0,0,2019-04
2019-04-15,Trevor Bauer,Change-Up,0,2,0,1,0,0,2019-04
2019-04-15,Trevor Bauer,Cutter,1,0,0,0,0,0,2019-04
2019-04-15,Trevor Bauer,Four-Seam Fastball,1,1,0,1,0,0,2019-04
2019-04-15,Trevor Bauer,Knuckle Curve,0,0,0,0,0,0,2019-04
2019-04-15,Trevor Bauer,Sinker,0,3,3,0,0,0,2019-04
2019-04-15,Trevor Bauer,Slider,1,2,0,0,0,0,2019-04
2019-04-15,Yu Darvish,Curveball,1,1,0,0,0,0,2019-04
2019-04-15,Yu Darvish,Cutter,0,1,0,0,0,0,2019-04
2019-04-15,Yu Darvish,Four-Seam Fastball,1,2,2,0,0,1,2019-04
2019-04-15,Yu Darvish,Sinker,1,0,0,0,0,0,2019-04
2019-04-15,Yu Darvish,Slider,0,4,2,0,0,0,2019-04
